epoch,train_loss,val_mae,val_rmse,val_bias,val_n_samples,val_baseline_mae,val_baseline_rmse,val_smart_persistence_mae,val_smart_persistence_rmse,val_persistence_mae,val_persistence_rmse,val_coverage_80,val_pinball_q10_w,val_pinball_q90_w,val_mean_interval_width_w,val_scale_multiplier,val_weather_clear_sky_n,val_weather_clear_sky_rmse,val_weather_clear_sky_mae,val_weather_clear_sky_smart_persistence_rmse,val_weather_clear_sky_smart_persistence_mae,val_weather_cloudy_n,val_weather_cloudy_rmse,val_weather_cloudy_mae,val_weather_cloudy_smart_persistence_rmse,val_weather_cloudy_smart_persistence_mae,val_weather_overcast_n,val_weather_overcast_rmse,val_weather_overcast_mae,val_weather_overcast_smart_persistence_rmse,val_weather_overcast_smart_persistence_mae,val_weather_partly_cloudy_n,val_weather_partly_cloudy_rmse,val_weather_partly_cloudy_mae,val_weather_partly_cloudy_smart_persistence_rmse,val_weather_partly_cloudy_smart_persistence_mae,val_hard_weather_n,val_hard_weather_rmse,val_hard_weather_mae,val_hard_weather_smart_persistence_rmse,val_hard_weather_smart_persistence_mae,val_stable_weather_n,val_stable_weather_rmse,val_stable_weather_mae,val_stable_weather_smart_persistence_rmse,val_stable_weather_smart_persistence_mae
1,-0.7656816526463157,2643.8049885701303,4429.561492002894,580.336332690134,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8333333333333334,693.2817249525019,765.0859912528797,9095.67823006272,1.0,59,1406.0862299249961,836.8311394727355,1372.4054351951054,734.1587812992193,79,5757.965919786912,3357.9756474402625,5982.17175572876,3359.443863768336,218,4323.087070539494,2800.0896275448654,4261.106804488931,2543.4821192256354,16,5528.169711782897,3651.4252229147096,5575.12946207253,3750.2221221733394,95,5719.909933903686,3407.398733835959,5915.578924011606,3425.2591493944415,277,3889.6639239883275,2381.9226571612717,3832.861476178469,2158.102780100514
2,-1.1149183742440583,2623.4430302256737,4418.899410152419,458.7342776424811,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8387096774193549,637.5698140235623,708.9592399966483,8603.222027947553,1.0,59,1540.4387183223198,1119.3422360749978,1372.4054351951054,734.1587812992193,79,5858.627040132737,3550.1744993038114,5982.17175572876,3359.443863768336,218,4261.543743108421,2618.1662019922105,4261.106804488931,2543.4821192256354,16,5322.804057730262,3665.974864763921,5575.12946207253,3750.2221221733394,95,5771.867563701517,3569.6777187497246,5915.578924011606,3425.2591493944415,277,3846.8181523201406,2298.9221081686887,3832.861476178469,2158.102780100514
3,-1.177936599965681,2485.0227544932563,4371.424696928643,64.50841710590434,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7983870967741935,654.740768053033,688.4325060215458,7586.442810152797,1.0,59,1328.1150141465512,680.8354997476721,1372.4054351951054,734.1587812992193,79,5733.7088011490205,3327.7110654561607,5982.17175572876,3359.443863768336,218,4270.8408239683,2592.9009704959158,4261.106804488931,2543.4821192256354,16,5190.824345236392,3507.349027952034,5575.12946207253,3750.2221221733394,95,5645.932332520567,3357.965880192308,5915.578924011606,3425.2591493944415,277,3838.060963539968,2185.637927989972,3832.861476178469,2158.102780100514
4,-1.220533394499829,2602.6964107685753,4415.043350834074,-646.761163991007,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8145161290322581,647.2972500566115,701.7978957677274,7468.911385423194,1.0,59,1437.365600063458,874.329576931286,1372.4054351951054,734.1587812992193,79,5927.615734579931,3710.668633723255,5982.17175572876,3359.443863768336,218,4231.388704888651,2578.0799501869806,4261.106804488931,2543.4821192256354,16,5305.348180390024,3840.8355351290666,5575.12946207253,3750.2221221733394,95,5827.467757812777,3732.591480275813,5915.578924011606,3425.2591493944415,277,3811.9652744694667,2215.187271406887,3832.861476178469,2158.102780100514
5,-1.279050624161436,2626.531418505753,4424.885206367667,311.11789410066376,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.803763440860215,657.0246955702922,648.8269006943564,7381.569291513144,1.0,59,1418.7728432806505,782.6520947865132,1372.4054351951054,734.1587812992193,79,5776.267710650698,3510.9068531144485,5982.17175572876,3359.443863768336,218,4339.415942593387,2749.2560405355157,4261.106804488931,2543.4821192256354,16,5147.454423763638,3387.1097411844967,5575.12946207253,3750.2221221733394,95,5675.243391264745,3490.0568132104568,5915.578924011606,3425.2591493944415,277,3904.9250417128615,2330.376499744212,3832.861476178469,2158.102780100514
6,-1.3287809397044934,2527.209326708697,4343.5205563042355,129.8224443288933,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8010752688172043,633.2896694660109,641.0437406985053,7315.5977383969175,1.0,59,1437.5141649409122,847.9333905302801,1372.4054351951054,734.1587812992193,79,5691.385927522117,3401.5653249087663,5982.17175572876,3359.443863768336,218,4244.773072037998,2598.060276958721,4261.106804488931,2543.4821192256354,16,5058.357490089328,3437.0624030971812,5575.12946207253,3750.2221221733394,95,5589.793062984891,3407.5437801826047,5915.578924011606,3425.2591493944415,277,3823.670260310981,2225.2895682970675,3832.861476178469,2158.102780100514
7,-1.3461578812515527,2495.4328895369817,4324.139973400924,34.01814671671694,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8010752688172043,625.7724903979697,639.6565081005358,7188.412625023842,1.0,59,1439.7025616349795,784.7651539482611,1372.4054351951054,734.1587812992193,79,5605.171880579863,3324.7892283532196,5982.17175572876,3359.443863768336,218,4260.603576673195,2608.1601247896456,4261.106804488931,2543.4821192256354,16,4963.097479272702,3172.664661297662,5575.12946207253,3750.2221221733394,95,5502.282376649494,3299.1682486385994,5915.578924011606,3425.2591493944415,277,3837.6765134587204,2219.7835786537553,3832.861476178469,2158.102780100514
8,-1.3757594510128623,2529.626624866023,4383.3916826945215,-425.2922332117772,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.760752688172043,643.6868409019053,666.722815875564,6728.193595509627,1.0,59,1391.3670855190442,763.5663105629826,1372.4054351951054,734.1587812992193,79,5783.4780283031805,3498.2313430552676,5982.17175572876,3359.443863768336,218,4265.801830744736,2592.7715052809053,4261.106804488931,2543.4821192256354,16,5148.023450774236,3399.139242146339,5575.12946207253,3750.2221221733394,95,5681.43343421167,3481.542147112711,5915.578924011606,3425.2591493944415,277,3838.423669638057,2203.1574024348492,3832.861476178469,2158.102780100514
9,-1.4187337641130413,2565.054365815914,4410.480996362425,331.0785454610592,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8091397849462365,662.5755283501766,625.0071133609531,6955.671459967792,1.0,59,1402.1514213391354,683.8365455259908,1372.4054351951054,734.1587812992193,79,5615.653161798585,3396.0601984330237,5982.17175572876,3359.443863768336,218,4416.253260794032,2722.0665476500167,4261.106804488931,2543.4821192256354,16,4855.7224487154845,3259.662802098377,5575.12946207253,3750.2221221733394,95,5495.029258328513,3373.088005366136,5915.578924011606,3425.2591493944415,277,3970.8838926061126,2287.930915428654,3832.861476178469,2158.102780100514
10,-1.4321491969259161,2579.483901432478,4405.352160288476,433.34271056271314,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7634408602150538,666.3444313659115,676.6821599123512,6240.5649386411005,1.0,59,1405.371691456601,862.9392434288274,1372.4054351951054,734.1587812992193,79,5687.794604345986,3422.9960777587044,5982.17175572876,3359.443863768336,218,4361.385729451068,2688.0440040726653,4261.106804488931,2543.4821192256354,16,5002.907641470122,3265.269558737651,5575.12946207253,3750.2221221733394,95,5578.336808670748,3396.4316113972636,5915.578924011606,3425.2591493944415,277,3923.1132836865386,2299.3032788813784,3832.861476178469,2158.102780100514
