epoch,train_loss,val_mae,val_rmse,val_bias,val_n_samples,val_baseline_mae,val_baseline_rmse,val_smart_persistence_mae,val_smart_persistence_rmse,val_persistence_mae,val_persistence_rmse,val_coverage_80,val_pinball_q10_w,val_pinball_q90_w,val_mean_interval_width_w,val_scale_multiplier,val_weather_clear_sky_n,val_weather_clear_sky_rmse,val_weather_clear_sky_mae,val_weather_clear_sky_smart_persistence_rmse,val_weather_clear_sky_smart_persistence_mae,val_weather_cloudy_n,val_weather_cloudy_rmse,val_weather_cloudy_mae,val_weather_cloudy_smart_persistence_rmse,val_weather_cloudy_smart_persistence_mae,val_weather_overcast_n,val_weather_overcast_rmse,val_weather_overcast_mae,val_weather_overcast_smart_persistence_rmse,val_weather_overcast_smart_persistence_mae,val_weather_partly_cloudy_n,val_weather_partly_cloudy_rmse,val_weather_partly_cloudy_mae,val_weather_partly_cloudy_smart_persistence_rmse,val_weather_partly_cloudy_smart_persistence_mae,val_hard_weather_n,val_hard_weather_rmse,val_hard_weather_mae,val_hard_weather_smart_persistence_rmse,val_hard_weather_smart_persistence_mae,val_stable_weather_n,val_stable_weather_rmse,val_stable_weather_mae,val_stable_weather_smart_persistence_rmse,val_stable_weather_smart_persistence_mae
11,-1.4255977137046947,2641.38387187015,4505.99890649994,263.1997806572263,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.782258064516129,660.992588446101,653.9299088937204,6905.011144502204,1.0,59,1313.9242871394256,703.6820812215358,1372.4054351951054,734.1587812992193,79,5867.6543146008225,3683.321923931253,5982.17175572876,3359.443863768336,218,4450.020401157198,2736.4421447390678,4261.106804488931,2543.4821192256354,16,5088.809496462181,3346.92112499621,5575.12946207253,3750.2221221733394,95,5743.880696933204,3626.664947268509,5915.578924011606,3425.2591493944415,277,3994.0578640506874,2303.4715896938174,3832.861476178469,2158.102780100514
12,-1.420679862039131,2605.960644185357,4480.814550290693,-23.160051523420975,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.782258064516129,648.2265468382593,728.6774066706982,6292.985925572811,1.0,59,1267.8474517028383,658.4338941878158,1372.4054351951054,734.1587812992193,79,5947.819689014219,3567.0543712535805,5982.17175572876,3359.443863768336,218,4309.442087868457,2665.942238146734,4261.106804488931,2543.4821192256354,16,5759.642031593479,4224.816039678175,5575.12946207253,3750.2221221733394,95,5916.545744108825,3677.8352838303545,5915.578924011606,3425.2591493944415,277,3867.564021336786,2238.350208206026,3832.861476178469,2158.102780100514
13,-1.4476018715323062,2791.8972923397214,4538.052346033043,252.63189800702978,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7580645161290323,676.583591236687,662.2608292808434,7039.04743210509,1.0,59,1704.6462486371677,1136.1383250693798,1372.4054351951054,734.1587812992193,79,5920.472938118909,3836.148847144787,5982.17175572876,3359.443863768336,218,4383.030796512328,2769.8582759619576,4261.106804488931,2543.4821192256354,16,5768.435410042387,4041.7980304461234,5575.12946207253,3750.2221221733394,95,5895.14120927803,3870.7844990692224,5915.578924011606,3425.2591493944415,277,3967.117716777301,2421.8818243277983,3832.861476178469,2158.102780100514
14,-1.451928506817734,2585.9263756636446,4473.177688915708,354.4359801565347,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.803763440860215,667.4906197801446,657.5660323531816,7032.220296798181,1.0,59,1279.090761101821,687.0588590071528,1372.4054351951054,734.1587812992193,79,5814.626217726618,3498.9756985708577,5982.17175572876,3359.443863768336,218,4402.126810136328,2698.4139586223087,4261.106804488931,2543.4821192256354,16,5311.525150201085,3547.175993668294,5575.12946207253,3750.2221221733394,95,5732.985955565458,3507.0936430083207,5915.578924011606,3425.2591493944415,277,3949.6329747606032,2270.002583614026,3832.861476178469,2158.102780100514
15,-1.49379549319284,2802.0702905609505,4502.360067790408,706.7638339292702,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.6989247311827957,724.2048359616665,682.8554528521138,6076.232645369408,1.0,59,1483.2380276552299,980.4710122884086,1372.4054351951054,734.1587812992193,79,5925.406755818945,3719.0789384713153,5982.17175572876,3359.443863768336,218,4354.675055364438,2868.9518576736045,4261.106804488931,2543.4821192256354,16,5609.156710485051,4080.2260782236117,5575.12946207253,3750.2221221733394,95,5873.336177904658,3779.903719903281,5915.578924011606,3425.2591493944415,277,3923.3523674619373,2466.7122552269384,3832.861476178469,2158.102780100514
16,-1.503827284302628,2627.6247494146214,4506.4620726890535,314.6219962590564,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7768817204301075,665.6067526900613,684.1761605275916,6513.462130113252,1.0,59,1403.2511498138676,788.10654956718,1372.4054351951054,734.1587812992193,79,5998.979792900207,3600.077258969098,5982.17175572876,3359.443863768336,218,4309.537738205563,2673.3689322786518,4261.106804488931,2543.4821192256354,16,5845.504315815737,3986.099353904414,5575.12946207253,3750.2221221733394,95,5973.407435586055,3665.091506537151,5915.578924011606,3425.2591493944415,277,3877.5941107445974,2271.8148507624896,3832.861476178469,2158.102780100514
17,-1.543560398252387,2694.5042953103975,4596.497664987089,621.2352289150356,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7903225806451613,641.9229608410657,678.2316176023525,6879.259232527687,1.0,59,1272.4208032428091,589.1786348517882,1372.4054351951054,734.1587812992193,79,6020.461562567045,3656.7321666244143,5982.17175572876,3359.443863768336,218,4485.170194770533,2827.7069885878796,4261.106804488931,2543.4821192256354,16,5674.126817962677,3892.0058577328746,5575.12946207253,3750.2221221733394,95,5963.540169910207,3696.357209337418,5915.578924011606,3425.2591493944415,277,4022.0404024523286,2350.9085305718886,3832.861476178469,2158.102780100514
18,-1.5293976633172286,2704.0177214865475,4549.65967808249,59.441835224745844,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7876344086021505,638.8295974549591,648.5192716568888,7102.720440355862,1.0,59,1521.9844834365656,984.482074530223,1372.4054351951054,734.1587812992193,79,5870.000881455959,3665.5532637398787,5982.17175572876,3359.443863768336,218,4484.491077271555,2761.8034261111734,4261.106804488931,2543.4821192256354,16,5346.075488669744,3509.8934542516363,5575.12946207253,3750.2221221733394,95,5785.084530705795,3639.336874773438,5915.578924011606,3425.2591493944415,277,4039.870649591983,2383.240394547,3832.861476178469,2158.102780100514
19,-1.5811563123736465,2656.269089104284,4575.944605035249,-98.0743262951747,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7446236559139785,659.2010832352979,716.9182580029808,6118.596042743036,1.0,59,1491.7661884783709,895.3081681788307,1372.4054351951054,734.1587812992193,79,5981.019087043711,3584.241829223143,5982.17175572876,3359.443863768336,218,4408.263069824608,2682.3793503254783,4261.106804488931,2543.4821192256354,16,6101.895961347072,4212.194771541253,5575.12946207253,3750.2221221733394,95,6001.547787570324,3690.0023247714566,5915.578924011606,3425.2591493944415,277,3970.852000133949,2301.7396400487555,3832.861476178469,2158.102780100514
20,-1.5952966422365422,2642.851958249093,4462.572417994601,-209.2176801452116,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7688172043010753,671.6503577272563,677.1100675410779,5936.151551165258,1.0,59,1525.7738967327105,948.9714960954705,1372.4054351951054,734.1587812992193,79,5820.600695926577,3628.513726408514,5982.17175572876,3359.443863768336,218,4328.581715892351,2640.811115766452,4261.106804488931,2543.4821192256354,16,5644.728160621804,4050.1376609794243,5575.12946207253,3750.2221221733394,95,5791.354082704324,3699.5240732836146,5915.578924011606,3425.2591493944415,277,3904.054294285272,2280.4553845007918,3832.861476178469,2158.102780100514
21,-1.5894877126342373,2692.4490452391747,4687.3285058367155,347.68662577647547,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7903225806451613,655.3863600343708,690.5705892651991,6780.555870620291,1.0,59,1260.418605076033,611.6438585205667,1372.4054351951054,734.1587812992193,79,6087.414106513613,3694.299890421653,5982.17175572876,3359.443863768336,218,4614.606006030418,2783.8590494253312,4261.106804488931,2543.4821192256354,16,5644.725739906015,4173.318316139179,5575.12946207253,3750.2221221733394,95,6015.1379987586,3774.9766779109204,5915.578924011606,3425.2591493944415,277,4134.887651360182,2321.1850556947134,3832.861476178469,2158.102780100514
22,-1.6208487613159313,2840.876873637728,4701.433074560191,384.008498320686,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7688172043010753,675.8813203050256,674.2458570218182,7072.166683088293,1.0,59,1622.4215057343347,1077.6123335606662,1372.4054351951054,734.1587812992193,79,6110.276231377289,3901.259308541816,5982.17175572876,3359.443863768336,218,4579.364517519691,2824.7991697750217,4261.106804488931,2543.4821192256354,16,5842.196815246295,4326.335307962334,5575.12946207253,3750.2221221733394,95,6065.955725734438,3972.8510558126404,5915.578924011606,3425.2591493944415,277,4130.929890147194,2452.654681195069,3832.861476178469,2158.102780100514
