epoch,train_loss,val_mae,val_rmse,val_bias,val_n_samples,val_baseline_mae,val_baseline_rmse,val_smart_persistence_mae,val_smart_persistence_rmse,val_persistence_mae,val_persistence_rmse,val_coverage_80,val_pinball_q10_w,val_pinball_q90_w,val_mean_interval_width_w,val_scale_multiplier,val_weather_clear_sky_n,val_weather_clear_sky_rmse,val_weather_clear_sky_mae,val_weather_clear_sky_smart_persistence_rmse,val_weather_clear_sky_smart_persistence_mae,val_weather_cloudy_n,val_weather_cloudy_rmse,val_weather_cloudy_mae,val_weather_cloudy_smart_persistence_rmse,val_weather_cloudy_smart_persistence_mae,val_weather_overcast_n,val_weather_overcast_rmse,val_weather_overcast_mae,val_weather_overcast_smart_persistence_rmse,val_weather_overcast_smart_persistence_mae,val_weather_partly_cloudy_n,val_weather_partly_cloudy_rmse,val_weather_partly_cloudy_mae,val_weather_partly_cloudy_smart_persistence_rmse,val_weather_partly_cloudy_smart_persistence_mae,val_hard_weather_n,val_hard_weather_rmse,val_hard_weather_mae,val_hard_weather_smart_persistence_rmse,val_hard_weather_smart_persistence_mae,val_stable_weather_n,val_stable_weather_rmse,val_stable_weather_mae,val_stable_weather_smart_persistence_rmse,val_stable_weather_smart_persistence_mae
1,-0.7510956363719806,2691.6532731428797,4506.99682636452,736.2406386803021,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8413978494623656,731.695650947072,777.5379450577242,8963.569643668458,1.0,59,1465.3716790591511,927.1836907157942,1372.4054351951054,734.1587812992193,79,5752.114263633768,3431.80283685959,5982.17175572876,3359.443863768336,218,4457.699659034734,2805.3811682530572,4261.106804488931,2543.4821192256354,16,5499.9806059304765,3994.1038166153303,5575.12946207253,3750.2221221733394,95,5710.429284535636,3526.50615976582,5915.578924011606,3425.2591493944415,277,4011.980406136155,2405.331886033929,3832.861476178469,2158.102780100514
2,-1.074561066271966,2697.9254875223546,4497.108720038032,549.4440567767952,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8387096774193549,678.9060121146769,735.8952553928023,8955.676497189908,1.0,59,1344.6890536523658,759.3665738292907,1372.4054351951054,734.1587812992193,79,5828.121373186246,3444.285957289648,5982.17175572876,3359.443863768336,218,4424.368094288546,2875.5708186019656,4261.106804488931,2543.4821192256354,16,5396.120551757213,3740.789026329803,5575.12946207253,3750.2221221733394,95,5757.633626350857,3494.2233162858847,5915.578924011606,3425.2591493944415,277,3973.758840250123,2424.826954191901,3832.861476178469,2158.102780100514
3,-1.1913301610110099,2638.542027962467,4469.544101403634,436.94865696076323,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8172043010752689,654.147744075356,714.1770440834557,7883.284293899861,1.0,59,1306.9775888289225,677.0619518119227,1372.4054351951054,734.1587812992193,79,5869.828042887393,3458.9108282205134,5982.17175572876,3359.443863768336,218,4375.254871524521,2802.2509062661857,4261.106804488931,2543.4821192256354,16,5217.263526283201,3590.3953906053357,5575.12946207253,3750.2221221733394,95,5765.097377399415,3481.0555966221677,5915.578924011606,3425.2591493944415,277,3928.0191617604464,2349.5933311297176,3832.861476178469,2158.102780100514
4,-1.2484125578612613,2639.2995161022322,4525.4944982856605,672.9866258807102,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7661290322580645,706.843524201564,686.5957863590553,6882.658044993925,1.0,59,1407.717036420998,769.076805939523,1372.4054351951054,734.1587812992193,79,5854.123938914746,3439.722172031544,5982.17175572876,3359.443863768336,218,4453.443588021067,2767.2278198238137,4261.106804488931,2543.4821192256354,16,5423.672452779463,3840.635757969707,5575.12946207253,3750.2221221733394,95,5783.87064560387,3507.2444601895504,5915.578924011606,3425.2591493944415,277,4003.8551830847296,2341.628867408026,3832.861476178469,2158.102780100514
5,-1.2386914219772607,2623.6143641734766,4487.070396472065,224.68986440781194,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8198924731182796,651.0772565592713,682.1173959949072,7778.7182647383115,1.0,59,1353.5746026115476,739.5825132567325,1372.4054351951054,734.1587812992193,79,5854.522293003169,3517.946474069826,5982.17175572876,3359.443863768336,218,4386.881649163584,2734.7791757783425,4261.106804488931,2543.4821192256354,16,5469.036967260279,3640.5964636994468,5575.12946207253,3750.2221221733394,95,5791.395538256068,3538.603314428499,5915.578924011606,3425.2591493944415,277,3941.562738565248,2309.8094895372774,3832.861476178469,2158.102780100514
6,-1.3163331548372905,2552.194672669899,4421.466276024638,-248.38856319854187,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7849462365591398,654.8445417720948,696.2164916550977,6799.906882261921,1.0,59,1336.8260429728061,772.7458904727157,1372.4054351951054,734.1587812992193,79,5870.403946799899,3578.864079324906,5982.17175572876,3359.443863768336,218,4281.808827857722,2590.18429199726,4261.106804488931,2543.4821192256354,16,5289.536857939687,3527.123298327613,5575.12946207253,3750.2221221733394,95,5776.665364918581,3570.1498425253617,5915.578924011606,3425.2591493944415,277,3848.308953497622,2203.0764736219962,3832.861476178469,2158.102780100514
7,-1.347490247927214,2520.767240677967,4454.842098653361,148.01560744256693,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8010752688172043,646.8808148559161,659.9781457299564,7360.868849904051,1.0,59,1272.3880588527952,575.3164681460298,1372.4054351951054,734.1587812992193,79,5675.89816992768,3274.974884054126,5982.17175572876,3359.443863768336,218,4448.780686550443,2722.27337734019,4261.106804488931,2543.4821192256354,16,5168.542082820787,3225.1956131969055,5575.12946207253,3750.2221221733394,95,5593.672194623525,3266.5910068571206,5915.578924011606,3425.2591493944415,277,3990.1046027011494,2264.9793064287987,3832.861476178469,2158.102780100514
8,-1.4038378010716355,2665.078128555359,4520.578822048816,848.1530764644293,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.771505376344086,706.6224665709077,673.3959818688247,6668.714778097956,1.0,59,1392.3753028517601,785.9442344468237,1372.4054351951054,734.1587812992193,79,5839.891204277851,3475.1057967826764,5982.17175572876,3359.443863768336,218,4476.320402984866,2815.5182762332342,4261.106804488931,2543.4821192256354,16,5155.499020365008,3545.1257390971587,5575.12946207253,3750.2221221733394,95,5730.352001064705,3486.898629172484,5915.578924011606,3425.2591493944415,277,4022.7452138527947,2383.226332314829,3832.861476178469,2158.102780100514
9,-1.4031106819186294,2544.2612679036574,4423.585867680188,114.80037683901148,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7956989247311828,636.4132372132797,682.5126942752682,6639.129689355271,1.0,59,1339.6730729250485,699.2204711567136,1372.4054351951054,734.1587812992193,79,5821.556952822335,3435.526858194519,5982.17175572876,3359.443863768336,218,4332.952075387857,2660.4340186638224,4261.106804488931,2543.4821192256354,16,5020.347086820971,3364.371624739637,5575.12946207253,3750.2221221733394,95,5694.515977763906,3423.542818875802,5915.578924011606,3425.2591493944415,277,3893.308142261185,2242.70261323812,3832.861476178469,2158.102780100514
10,-1.4125578560327228,2567.1547407993035,4475.770383833535,345.54087689666295,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.771505376344086,700.0677296625297,667.0438891199253,6304.942316806788,1.0,59,1289.4466879359106,619.8316111387763,1372.4054351951054,734.1587812992193,79,5812.786064308343,3428.605498685422,5982.17175572876,3359.443863768336,218,4446.019598052742,2741.813921933198,4261.106804488931,2543.4821192256354,16,4844.353680076873,3114.7643214104755,5575.12946207253,3750.2221221733394,95,5661.2945011829,3375.7480372496416,5915.578924011606,3425.2591493944415,277,3988.848793394013,2289.839350319946,3832.861476178469,2158.102780100514
