epoch,train_loss,val_mae,val_rmse,val_bias,val_n_samples,val_baseline_mae,val_baseline_rmse,val_smart_persistence_mae,val_smart_persistence_rmse,val_persistence_mae,val_persistence_rmse,val_coverage_80,val_pinball_q10_w,val_pinball_q90_w,val_mean_interval_width_w,val_scale_multiplier,val_weather_clear_sky_n,val_weather_clear_sky_rmse,val_weather_clear_sky_mae,val_weather_clear_sky_smart_persistence_rmse,val_weather_clear_sky_smart_persistence_mae,val_weather_cloudy_n,val_weather_cloudy_rmse,val_weather_cloudy_mae,val_weather_cloudy_smart_persistence_rmse,val_weather_cloudy_smart_persistence_mae,val_weather_overcast_n,val_weather_overcast_rmse,val_weather_overcast_mae,val_weather_overcast_smart_persistence_rmse,val_weather_overcast_smart_persistence_mae,val_weather_partly_cloudy_n,val_weather_partly_cloudy_rmse,val_weather_partly_cloudy_mae,val_weather_partly_cloudy_smart_persistence_rmse,val_weather_partly_cloudy_smart_persistence_mae,val_hard_weather_n,val_hard_weather_rmse,val_hard_weather_mae,val_hard_weather_smart_persistence_rmse,val_hard_weather_smart_persistence_mae,val_stable_weather_n,val_stable_weather_rmse,val_stable_weather_mae,val_stable_weather_smart_persistence_rmse,val_stable_weather_smart_persistence_mae
1,-0.728996512659809,2710.874236535076,4494.904566954821,-408.22164517750304,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8279569892473119,684.0766394676184,856.5940675239654,8303.230234057064,1.0,59,1355.14369231944,822.5467076549006,1372.4054351951054,734.1587812992193,79,6204.595836771342,4123.42901431789,5982.17175572876,3359.443863768336,218,4253.15205486549,2663.820598531104,4261.106804488931,2543.4821192256354,16,5140.950930214207,3340.698601782191,5575.12946207253,3750.2221221733394,95,6038.589739323217,3991.600734311877,5915.578924011606,3425.2591493944415,277,3824.5909503923476,2271.635906972635,3832.861476178469,2158.102780100514
2,-1.0746406337671113,2575.1131359461647,4374.468752628886,37.93860086554667,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8118279569892473,658.468239522377,743.4024468991221,7726.91826044966,1.0,59,1273.4378606190844,757.2786003461273,1372.4054351951054,734.1587812992193,79,5800.794811992111,3432.6117889440957,5982.17175572876,3359.443863768336,218,4249.128556259407,2685.113815573863,4261.106804488931,2543.4821192256354,16,5175.7101189760215,3545.7191268666356,5575.12946207253,3750.2221221733394,95,5700.3194918647605,3451.661445857366,5915.578924011606,3425.2591493944415,277,3815.0790385080554,2274.491874424273,3832.861476178469,2158.102780100514
3,-1.1532101244257207,2692.7933661926586,4428.970921336594,-726.08742484471,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8064516129032258,632.475663738828,734.9692814503234,7477.7708285809185,1.0,59,1440.0252091188838,989.0663617123471,1372.4054351951054,734.1587812992193,79,6037.770921143304,4117.783347798559,5982.17175572876,3359.443863768336,218,4199.528041133769,2554.562820027923,4261.106804488931,2543.4821192256354,16,5304.181215955471,3822.789852529211,5575.12946207253,3750.2221221733394,95,5920.587588146802,4068.100232805826,5915.578924011606,3425.2591493944415,277,3784.3504853357986,2221.117726018468,3832.861476178469,2158.102780100514
4,-1.204166641360835,2478.4058911605402,4329.414329340566,-333.754862204808,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8387096774193549,602.3564565565314,697.0751357114366,8008.152094294537,1.0,59,1249.3700311420032,697.9054051214214,1372.4054351951054,734.1587812992193,79,5808.452845276427,3443.7932881255283,5982.17175572876,3359.443863768336,218,4177.656161832515,2543.523232079216,4261.106804488931,2543.4821192256354,16,5065.7239328660025,3390.1773908981995,5575.12946207253,3750.2221221733394,95,5690.154724963543,3434.763242276715,5915.578924011606,3425.2591493944415,277,3750.7194989302593,2150.4132978174475,3832.861476178469,2158.102780100514
5,-1.2525429788388704,2445.891031935988,4300.87873076362,-283.9166900377876,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8010752688172043,580.3068384795877,700.461766334189,7152.626415729781,1.0,59,1221.2396238921792,652.9566031025241,1372.4054351951054,734.1587812992193,79,5822.862689640404,3422.467727271383,5982.17175572876,3359.443863768336,218,4133.336540168113,2515.284623720586,4261.106804488931,2543.4821192256354,16,4937.927484414694,3290.0016169757146,5575.12946207253,3750.2221221733394,95,5683.478093517166,3400.1576455373756,5915.578924011606,3425.2591493944415,277,3709.8798792204902,2118.6154785347894,3832.861476178469,2158.102780100514
6,-1.2967541756337149,2563.0938825142025,4331.397249160054,-638.9418053517745,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8225806451612904,602.6104140052352,667.1685148735975,7503.88386812853,1.0,59,1409.4387193259784,1047.5058561379121,1372.4054351951054,734.1587812992193,79,5833.67901550046,3585.2626396496676,5982.17175572876,3359.443863768336,218,4161.234870544563,2541.117982894678,4261.106804488931,2543.4821192256354,16,4990.705804414469,3404.2881237364345,5575.12946207253,3750.2221221733394,95,5700.440766369971,3554.7827211800704,5915.578924011606,3425.2591493944415,277,3748.436701312039,2222.9839919970273,3832.861476178469,2158.102780100514
7,-1.3084008672781158,2489.9614533372073,4303.3152035079665,-501.30604016471807,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8360215053763441,590.9764150246874,652.6512612839301,7766.768798069968,1.0,59,1224.96823155843,663.9042791077054,1372.4054351951054,734.1587812992193,79,5848.366621688392,3593.3164622186687,5982.17175572876,3359.443863768336,218,4132.156281276366,2522.535826242076,4261.106804488931,2543.4821192256354,16,4847.691713988611,3331.906096127437,5575.12946207253,3750.2221221733394,95,5692.16434505375,3549.289453192777,5915.578924011606,3425.2591493944415,277,3709.106886525926,2126.654016563636,3832.861476178469,2158.102780100514
8,-1.2998831439436527,2492.2139946618017,4307.497366314248,-589.6233207239175,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8360215053763441,598.9095920393186,661.9139521848859,8119.499026746047,1.0,59,1234.3142339437704,673.2599712705824,1372.4054351951054,734.1587812992193,79,5748.880967541295,3289.119017443975,5982.17175572876,3359.443863768336,218,4186.8094986267815,2633.980575901488,4261.106804488931,2543.4821192256354,16,4873.869593711232,3333.3187365392223,5575.12946207253,3750.2221221733394,95,5611.0742333933,3296.5631806600163,5915.578924011606,3425.2591493944415,277,3757.683752357861,2216.3541655288404,3832.861476178469,2158.102780100514
9,-1.3216733148223476,2461.6267978403084,4319.827308918787,-403.44193060344764,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8467741935483871,586.3760524511262,634.161217908452,8095.546040648352,1.0,59,1206.014022027584,582.6292393741048,1372.4054351951054,734.1587812992193,79,5843.2849695774585,3388.9007518740254,5982.17175572876,3359.443863768336,218,4160.155316057077,2554.268198871913,4261.106804488931,2543.4821192256354,16,4910.239160132924,3549.77605758734,5575.12946207253,3750.2221221733394,95,5696.851889074345,3415.995540204689,5915.578924011606,3425.2591493944415,277,3732.3428975082875,2134.3162183290588,3832.861476178469,2158.102780100514
10,-1.337272142109118,2568.6380549346295,4355.583881613783,-437.8473725695542,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8064516129032258,605.1372284265086,652.4486973273274,7278.2578761912355,1.0,59,1404.2003276688015,948.335648423633,1372.4054351951054,734.1587812992193,79,5847.955882191079,3514.050605432683,5982.17175572876,3359.443863768336,218,4198.8019704961025,2589.509166569621,4261.106804488931,2543.4821192256354,16,4974.3303883287335,3591.1598148330377,5575.12946207253,3750.2221221733394,95,5710.186518292244,3527.0374196474795,5915.578924011606,3425.2591493944415,277,3780.84733321727,2239.9451320186704,3832.861476178469,2158.102780100514
11,-1.3543932558151714,2543.5585270276324,4364.234044774164,-695.7315785737071,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8306451612903226,590.7649848222902,647.6074951112803,7760.373220687658,1.0,59,1246.0578070505062,657.0466040473164,1372.4054351951054,734.1587812992193,79,5933.818309274658,3643.619252059656,5982.17175572876,3359.443863768336,218,4186.461473973933,2573.19576087607,4261.106804488931,2543.4821192256354,16,4945.525136691317,3664.714101986974,5575.12946207253,3750.2221221733394,95,5779.21619208686,3647.17206888952,5915.578924011606,3425.2591493944415,277,3758.204095351141,2165.0629079775267,3832.861476178469,2158.102780100514
12,-1.3853571864596583,2570.0007369650825,4352.17540103458,-584.1768811447688,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7849462365591398,582.3819955118774,676.1581666781573,6636.618722155819,1.0,59,1241.4265362342012,682.553046252243,1372.4054351951054,734.1587812992193,79,5979.871810013328,3810.6762129579542,5982.17175572876,3359.443863768336,218,4119.4456808751465,2522.603428896735,4261.106804488931,2543.4821192256354,16,5189.598748802151,4049.917256185101,5575.12946207253,3750.2221221733394,95,5854.2485202927855,3850.969441290947,5915.578924011606,3425.2591493944415,277,3699.131902896092,2130.679340174623,3832.861476178469,2158.102780100514
