epoch,train_loss,val_mae,val_rmse,val_bias,val_n_samples,val_baseline_mae,val_baseline_rmse,val_smart_persistence_mae,val_smart_persistence_rmse,val_persistence_mae,val_persistence_rmse,val_coverage_80,val_pinball_q10_w,val_pinball_q90_w,val_mean_interval_width_w,val_scale_multiplier,val_weather_clear_sky_n,val_weather_clear_sky_rmse,val_weather_clear_sky_mae,val_weather_clear_sky_smart_persistence_rmse,val_weather_clear_sky_smart_persistence_mae,val_weather_cloudy_n,val_weather_cloudy_rmse,val_weather_cloudy_mae,val_weather_cloudy_smart_persistence_rmse,val_weather_cloudy_smart_persistence_mae,val_weather_overcast_n,val_weather_overcast_rmse,val_weather_overcast_mae,val_weather_overcast_smart_persistence_rmse,val_weather_overcast_smart_persistence_mae,val_weather_partly_cloudy_n,val_weather_partly_cloudy_rmse,val_weather_partly_cloudy_mae,val_weather_partly_cloudy_smart_persistence_rmse,val_weather_partly_cloudy_smart_persistence_mae,val_hard_weather_n,val_hard_weather_rmse,val_hard_weather_mae,val_hard_weather_smart_persistence_rmse,val_hard_weather_smart_persistence_mae,val_stable_weather_n,val_stable_weather_rmse,val_stable_weather_mae,val_stable_weather_smart_persistence_rmse,val_stable_weather_smart_persistence_mae
11,-1.3891160048936542,2574.1044685103243,4361.108018702138,-197.6856400353673,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8225806451612904,627.5972680871713,634.5677102461985,7350.174203090572,1.0,59,1282.2532295535689,623.791017051364,1372.4054351951054,734.1587812992193,79,5795.1048766185095,3842.7366333743807,5982.17175572876,3359.443863768336,218,4245.239367107927,2584.747386455705,4261.106804488931,2543.4821192256354,16,4976.665392640412,3357.0042497431423,5575.12946207253,3750.2221221733394,95,5665.5479382283,3760.9290740259617,5915.578924011606,3425.2591493944415,277,3812.2994545153183,2167.0707590374523,3832.861476178469,2158.102780100514
12,-1.3982687174228199,2563.538051362782,4349.57867807746,91.33479585017652,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8387096774193549,625.0105805011721,636.0775396988987,7404.278602026843,1.0,59,1283.8270997976272,619.868197533677,1372.4054351951054,734.1587812992193,79,5724.766179362111,3702.555290192602,5982.17175572876,3359.443863768336,218,4269.779601664603,2631.5499325337996,4261.106804488931,2543.4821192256354,16,4855.005297335824,3180.261139680253,5575.12946207253,3750.2221221733394,95,5587.768691154708,3614.589959579996,5915.578924011606,3425.2591493944415,277,3833.919674676669,2203.0689853677086,3832.861476178469,2158.102780100514
13,-1.4160304759678088,2619.9366281259486,4382.8109084528805,216.0031346670387,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8333333333333334,623.3321687838079,642.6235525424205,7516.5487198429155,1.0,59,1285.2307521556281,603.8629999848011,1372.4054351951054,734.1587812992193,79,5767.175836315985,3803.3695163333455,5982.17175572876,3359.443863768336,218,4307.97283676224,2685.7013258934685,4261.106804488931,2543.4821192256354,16,4840.945484498132,3314.964239289955,5575.12946207253,3750.2221221733394,95,5621.875603834586,3721.1117854628797,5915.578924011606,3425.2591493944415,277,3867.497907965349,2242.2772781367485,3832.861476178469,2158.102780100514
14,-1.445998085172553,2584.4401220850714,4397.764674146837,-391.8713220357917,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7983870967741935,613.1136979503588,675.683413270355,6944.974797846689,1.0,59,1290.0543547801478,607.7672254977534,1372.4054351951054,734.1587812992193,79,5837.722030827231,3819.017481594185,5982.17175572876,3359.443863768336,218,4278.289017198737,2599.5441240106998,4261.106804488931,2543.4821192256354,16,5086.466310007806,3571.903689437866,5575.12946207253,3750.2221221733394,95,5718.110761424941,3777.398316599437,5915.578924011606,3425.2591493944415,277,3841.8224754754456,2175.3028351577623,3832.861476178469,2158.102780100514
15,-1.4204308986663818,2799.2232090182656,4477.579435494792,634.1112921301951,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7741935483870968,612.649148362312,681.4776280254965,7641.049641214872,1.0,59,1579.373871787587,1120.2572971029736,1372.4054351951054,734.1587812992193,79,5816.585918507395,3614.393792781986,5982.17175572876,3359.443863768336,218,4407.2183776209895,2915.9098543001974,4261.106804488931,2543.4821192256354,16,5023.892273998102,3375.6497099062253,5575.12946207253,3750.2221221733394,95,5690.81713246017,3574.1842630344895,5915.578924011606,3425.2591493944415,277,3977.1504331451188,2533.442342117395,3832.861476178469,2158.102780100514
16,-1.4594162441136544,2646.355617276489,4408.198071494638,378.57368354040415,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8172043010752689,616.2565902803433,647.0458795505727,7232.617903192604,1.0,59,1387.8578796552822,803.2184945608182,1372.4054351951054,734.1587812992193,79,5762.560372583073,3628.103913339736,5982.17175572876,3359.443863768336,218,4330.689007183129,2726.6990212106793,4261.106804488931,2543.4821192256354,16,5020.067604561661,3500.862666874891,5575.12946207253,3750.2221221733394,95,5644.352857256094,3606.673808671973,5915.578924011606,3425.2591493944415,277,3894.9211985213374,2317.004613007279,3832.861476178469,2158.102780100514
17,-1.4496657147742154,2609.913995514034,4437.11090255275,-364.8627215996574,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.793010752688172,640.021850042137,691.0014182174796,6796.998578677525,1.0,59,1278.3710866673312,546.0776204979007,1372.4054351951054,734.1587812992193,79,5996.229403474919,3964.9047134219195,5982.17175572876,3359.443863768336,218,4275.734604198268,2618.5109806390155,4261.106804488931,2543.4821192256354,16,5010.093914682739,3412.9100363879697,5575.12946207253,3750.2221221733394,95,5841.812312713035,3871.937188868833,5915.578924011606,3425.2591493944415,277,3838.7513584976405,2177.0901566378393,3832.861476178469,2158.102780100514
18,-1.4733837236437881,2503.004191286386,4373.321943844671,-20.18013107837044,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8118279569892473,616.9163986143365,656.4286974931289,6903.451854948361,1.0,59,1275.1011936630366,581.3020615339658,1372.4054351951054,734.1587812992193,79,5721.901855753332,3398.8995498573036,5982.17175572876,3359.443863768336,218,4295.8334723304,2623.2147189472003,4261.106804488931,2543.4821192256354,16,5058.651557174345,3527.9290224259166,5575.12946207253,3750.2221221733394,95,5615.68479784728,3420.6308294478067,5915.578924011606,3425.2591493944415,277,3856.1402479969656,2188.2946944440205,3832.861476178469,2158.102780100514
19,-1.4752464200320996,2646.3065633111514,4439.837755230349,-340.87346187116765,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7688172043010753,623.5484998504588,693.7989394822791,6431.661203066721,1.0,59,1286.1030999502298,627.5200152904134,1372.4054351951054,734.1587812992193,79,5921.2391993477795,3989.6501505248016,5982.17175572876,3359.443863768336,218,4286.400107181586,2614.9736692678143,4261.106804488931,2543.4821192256354,16,5362.751081928476,3884.73367861069,5575.12946207253,3750.2221221733394,95,5830.925182058998,3971.9800078866356,5915.578924011606,3425.2591493944415,277,3848.6496536805967,2191.6532158935665,3832.861476178469,2158.102780100514
20,-1.4471749360101265,2659.1586387886587,4432.185585832876,497.2288479970144,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7768817204301075,625.588836237874,693.4452607175181,6663.976113054123,1.0,59,1622.0426406433949,1162.8041677134688,1372.4054351951054,734.1587812992193,79,5709.577059091908,3419.7079051700966,5982.17175572876,3359.443863768336,218,4369.061309746728,2731.0482505026835,4261.106804488931,2543.4821192256354,16,5097.5456323890285,3442.257788516479,5575.12946207253,3750.2221221733394,95,5611.174836071691,3423.5057802600136,5915.578924011606,3425.2591493944415,277,3947.565261659056,2397.0179223995656,3832.861476178469,2158.102780100514
21,-1.4761793174241717,2699.339958450594,4466.497744414348,93.54867100950595,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7983870967741935,646.084800194588,646.078683134097,6637.615974620662,1.0,59,1429.848863734214,941.242647974894,1372.4054351951054,734.1587812992193,79,5805.685220406801,3760.543109447163,5982.17175572876,3359.443863768336,218,4405.931938237598,2741.3762224280467,4261.106804488931,2543.4821192256354,16,5037.288408907968,3369.8891360913985,5575.12946207253,3750.2221221733394,95,5683.550485604876,3694.748756039876,5915.578924011606,3425.2591493944415,277,3963.9581556228463,2357.954269746689,3832.861476178469,2158.102780100514
22,-1.511412643549735,2617.770815544466,4479.187303551695,174.54371201603996,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7903225806451613,630.6566783120653,694.5059945704389,6339.415646585141,1.0,59,1308.594281871578,591.0151784282091,1372.4054351951054,734.1587812992193,79,5896.0485555206305,3653.1696635809517,5982.17175572876,3359.443863768336,218,4414.7166185621145,2741.1371850495893,4261.106804488931,2543.4821192256354,16,4791.791405856812,3298.283630723221,5575.12946207253,3750.2221221733394,95,5725.003272801995,3593.3993843628077,5915.578924011606,3425.2591493944415,277,3962.7290198686014,2283.1689598125445,3832.861476178469,2158.102780100514
23,-1.5253317209712245,2675.122776350286,4499.800938356409,-347.86121767169453,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7741935483870968,622.5208018553247,705.5856225180361,6519.361577251357,1.0,59,1293.6205879195754,648.642358572751,1372.4054351951054,734.1587812992193,79,6068.554020501196,4085.365714140512,5982.17175572876,3359.443863768336,218,4352.461876980269,2645.4543723760717,4261.106804488931,2543.4821192256354,16,4965.277911601499,3588.926815714367,5575.12946207253,3750.2221221733394,95,5897.210973181851,4001.754952300319,5915.578924011606,3425.2591493944415,277,3907.0931130026715,2220.140622143596,3832.861476178469,2158.102780100514
24,-1.5097706527040715,2679.5155932469356,4568.127688033318,27.725777292153214,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7795698924731183,618.4590491387163,697.3549409149562,6746.706168380981,1.0,59,1314.4265246703535,591.3318528999117,1372.4054351951054,734.1587812992193,79,6006.105113640715,3879.1802021146427,5982.17175572876,3359.443863768336,218,4504.569645497901,2754.59801781336,4261.106804488931,2543.4821192256354,16,4922.029538439247,3433.351094774742,5575.12946207253,3750.2221221733394,95,5837.638841976298,3804.0931945626594,5915.578924011606,3425.2591493944415,277,4041.930725387092,2293.83013431194,3832.861476178469,2158.102780100514
